id,existing year,gps_height,installer,longitude,latitude,num_private,basin,region,population,public_meeting,scheme_management,permit,extraction_type_class,management_group,payment_type,water_quality,quantity,source_class,waterpoint_type_group
32418,12.0,146,dwe,38.84771471,-5.10113306,0,Pangani,Tanga,120,True,VWC,False,gravity,user-group,never pay,soft,seasonal,groundwater,communal standpipe
39701,unknown,0,hesawa,33.45225816,-3.01169705,0,Lake Victoria,Mwanza,0,unknown,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
100,unknown,1712,dwe,34.98555912,-8.67235519,0,Rufiji,Iringa,0,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
60225,39.0,754,other,36.34980547,-11.17834067,0,Ruvuma / Southern Coast,Ruvuma,90,True,VWC,True,gravity,user-group,on failure,soft,seasonal,surface,communal standpipe
48074,1.0,116,other,38.86917035,-6.8269326,102,Wami / Ruvu,Pwani,10,True,Parastatal,True,motorpump,commercial,never pay,soft,insufficient,surface,communal standpipe
67667,unknown,0,rwe,33.66432077,-2.74107145,0,Lake Victoria,Mwanza,0,True,unknown,True,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
40255,31.0,1337,dwe,34.75160899,-8.75737934,0,Rufiji,Iringa,35,True,VWC,False,gravity,user-group,on failure,soft,enough,surface,communal standpipe
32098,37.0,326,rwe,37.60250087,-6.17835006,0,Wami / Ruvu,Morogoro,400,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
22920,18.0,1618,danida,34.85140623,-10.92691573,0,Lake Nyasa,Ruvuma,30,False,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
18965,unknown,0,dwe,31.05016241,-3.08373581,0,Lake Tanganyika,Kagera,0,True,VWC,True,handpump,user-group,never pay,coloured,enough,groundwater,hand pump
47440,33.0,1468,dwe,34.56538478,-8.94208073,0,Rufiji,Iringa,360,True,WUA,True,gravity,user-group,on failure,soft,enough,surface,communal standpipe
11135,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,per bucket,soft,insufficient,groundwater,hand pump
47498,unknown,0,other,33.84325327,-9.35720184,0,Lake Nyasa,Mbeya,0,True,VWC,unknown,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
48973,1.0,1442,government,34.67312121,-4.91743263,0,Internal,Singida,1,True,VWC,True,other,user-group,other,unknown,enough,groundwater,other
3430,35.0,292,other,38.50593545,-9.78682117,0,Ruvuma / Southern Coast,Lindi,50,True,VWC,True,motorpump,user-group,unknown,salty,dry,groundwater,communal standpipe
18302,33.0,261,other,38.56954938,-5.2217446,0,Pangani,Tanga,400,True,VWC,False,other,user-group,never pay,soft,dry,groundwater,other
48378,unknown,0,dwe,31.60564543,-3.38621719,0,Lake Tanganyika,Shinyanga,0,True,WUG,True,handpump,user-group,unknown,soft,enough,groundwater,hand pump
52348,unknown,0,community,32.15962797,-5.06665134,0,Lake Tanganyika,Tabora,0,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
66811,unknown,0,other,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
62512,26.0,852,kkkt,37.17852783,-3.47148505,0,Pangani,Manyara,200,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
53350,15.0,1285,community,36.79366126,-3.36970329,0,Pangani,Arusha,186,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
59668,25.0,1292,other,30.10679021,-4.50695311,0,Lake Tanganyika,Kigoma,210,True,Water authority,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
28773,19.0,1781,other,38.2467921,-4.6631915,45,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
60419,6.0,1398,community,36.92580328,-3.24620249,0,Pangani,Arusha,160,True,VWC,True,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
11105,5.0,716,other,38.00797072,-5.37903348,0,Pangani,Tanga,50,True,VWC,False,submersible,user-group,per bucket,soft,insufficient,surface,communal standpipe
18575,2.0,272,dwe,36.69910721,-8.08849043,0,Rufiji,Morogoro,500,True,unknown,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
58045,14.0,972,ces,37.17044045,-3.32056333,0,Pangani,Kilimanjaro,1,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
38858,5.0,709,dwe,37.43417637,-3.47269079,0,Pangani,Kilimanjaro,100,True,Water Board,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
18497,unknown,0,other,34.37132924,-2.96305141,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
790,15.0,1431,community,37.60809085,-3.22365684,0,Pangani,Kilimanjaro,1,True,Company,True,gravity,commercial,monthly,soft,insufficient,groundwater,communal standpipe
23094,17.0,120,dwe,38.95586606,-7.69797278,0,Rufiji,Pwani,1,True,VWC,True,other,user-group,never pay,soft,dry,groundwater,other
44515,unknown,0,dwe,30.69353014,-1.25654992,0,Lake Victoria,Kagera,0,True,WUG,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
16613,unknown,0,other,32.05624883,-5.05218044,0,Lake Tanganyika,Tabora,0,True,Private operator,True,handpump,commercial,per bucket,soft,insufficient,groundwater,hand pump
6060,16.0,0,other,36.98460952,-6.61529328,0,Wami / Ruvu,Morogoro,521,True,VWC,False,gravity,user-group,annually,soft,insufficient,groundwater,communal standpipe
65332,unknown,0,other,31.75406042,-1.30079733,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
17058,18.0,-24,other,39.01104884,-6.4914261,0,Wami / Ruvu,Pwani,60,True,Company,True,submersible,commercial,per bucket,soft,enough,surface,communal standpipe
39288,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,True,WUG,False,handpump,user-group,other,salty abandoned,insufficient,groundwater,hand pump
30515,12.0,1545,community,37.95862084,-4.20070532,0,Pangani,Kilimanjaro,344,True,Water authority,True,gravity,user-group,never pay,soft,enough,surface,communal standpipe
4680,28.0,1296,tcrs,30.46840941,-5.57558546,0,Lake Tanganyika,Rukwa,176,True,Water authority,True,other,commercial,never pay,soft,enough,groundwater,hand pump
60998,31.0,341,other,39.45736008,-10.90020116,0,Ruvuma / Southern Coast,Mtwara,1,True,Water Board,True,submersible,user-group,never pay,soft,seasonal,groundwater,communal standpipe
50560,unknown,0,government,32.90689973,-8.35248431,0,Lake Rukwa,Mbeya,0,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
21892,unknown,0,dwe,33.46685783,-4.52635803,0,Internal,Tabora,0,True,Water authority,False,handpump,user-group,never pay,soft,enough,groundwater,hand pump
58791,7.0,159,other,38.35393063,-6.6287666,0,Wami / Ruvu,Pwani,150,True,WUA,True,submersible,user-group,per bucket,soft,enough,surface,communal standpipe
61369,unknown,0,other,36.66945047,-6.24792184,0,Wami / Ruvu,Dodoma,0,True,VWC,False,submersible,user-group,per bucket,salty,dry,groundwater,communal standpipe
35496,9.0,169,dwe,38.79212065,-5.18239223,0,Pangani,Tanga,2500,True,VWC,False,handpump,user-group,per bucket,salty,insufficient,groundwater,hand pump
3455,unknown,0,community,32.05707696,-2.40825685,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
50927,6.0,1308,other,36.78112439,-2.54596079,0,Internal,Arusha,400,True,VWC,True,gravity,user-group,per bucket,soft,insufficient,surface,communal standpipe
23923,unknown,0,government,33.130506,-5.11649336,0,Lake Tanganyika,Tabora,0,True,VWC,True,motorpump,user-group,never pay,soft,enough,groundwater,communal standpipe
53428,unknown,0,other,33.37577838,-3.08209007,0,Lake Victoria,Mwanza,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
4972,unknown,0,dwe,32.01200258,-4.91461729,0,Lake Tanganyika,Tabora,0,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
7299,16.0,247,other,37.03894713,-7.7781506999999985,0,Rufiji,Morogoro,150,True,unknown,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
35530,31.0,57,dwe,39.07644292,-5.01286456,0,Pangani,Tanga,40,True,VWC,True,other,user-group,never pay,soft,dry,groundwater,other
25574,7.0,1071,government,37.09670557,-5.72849303,0,Wami / Ruvu,Manyara,1,True,VWC,True,submersible,user-group,never pay,soft,enough,groundwater,communal standpipe
37395,3.0,1219,dwe,32.94180522,-2.0317380000000003,0,Lake Victoria,Mwanza,800,True,unknown,True,other,user-group,never pay,soft,insufficient,groundwater,other
11519,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,Parastatal,True,gravity,parastatal,never pay,soft,dry,surface,communal standpipe
51751,6.0,288,other,36.84852356,-7.97027818,0,Rufiji,Morogoro,1200,True,unknown,True,other,user-group,never pay,soft,insufficient,groundwater,hand pump
4692,5.0,342,dwe,36.41900174,-8.66463061,0,Rufiji,Morogoro,260,True,Water Board,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
67733,unknown,0,dwe,30.63521412,-1.2004036,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
63243,2.0,1287,dwe,30.07608688,-4.66236662,0,Lake Tanganyika,Kigoma,549,True,Water authority,True,gravity,user-group,monthly,soft,enough,surface,communal standpipe
13209,1.0,79,dwe,38.93549111,-5.1270745,0,Pangani,Tanga,1500,True,VWC,False,gravity,user-group,never pay,soft,enough,surface,communal standpipe
56158,unknown,0,community,31.60674066,-2.73802909,0,Lake Victoria,Kagera,0,True,WUA,True,handpump,user-group,monthly,soft,enough,groundwater,hand pump
57466,13.0,-20,unknown,39.43059383,-7.09863573,0,Wami / Ruvu,Dar es Salaam,25,True,VWC,False,submersible,user-group,per bucket,salty,enough,groundwater,communal standpipe
24805,18.0,1150,dwe,31.08448572,-6.26866148,0,Lake Rukwa,Rukwa,300,True,VWC,True,handpump,user-group,on failure,soft,enough,groundwater,hand pump
13175,4.0,453,other,39.34128266,-10.95539715,0,Ruvuma / Southern Coast,Mtwara,500,True,VWC,False,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
45458,2.0,1229,other,34.17566328,-1.7110008,0,Lake Victoria,Mara,582,unknown,Parastatal,False,gravity,parastatal,unknown,soft,insufficient,surface,hand pump
61168,4.0,1070,other,35.70229053,-10.58302741,0,Lake Nyasa,Ruvuma,800,False,Other,True,handpump,other,monthly,soft,seasonal,groundwater,hand pump
30529,17.0,679,other,36.86248135,-11.32235017,0,Ruvuma / Southern Coast,Ruvuma,1,True,VWC,False,handpump,user-group,annually,soft,enough,groundwater,hand pump
39736,10.0,1412,community,37.61273601,-3.23890839,0,Pangani,Kilimanjaro,1,True,Company,True,gravity,commercial,monthly,soft,insufficient,groundwater,communal standpipe
65319,23.0,1506,other,34.81382349,-4.75885985,0,Internal,Singida,1,True,VWC,unknown,other,user-group,unknown,soft,insufficient,groundwater,other
74132,3.0,196,dwe,38.84640688,-5.1588153,0,Pangani,Tanga,150,True,VWC,False,gravity,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
40091,unknown,0,dwe,30.63372794,-2.77584625,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,parastatal,never pay,soft,enough,groundwater,communal standpipe
42599,15.0,1375,government,35.94671256,-7.55171854,0,Rufiji,Iringa,400,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
2796,39.0,267,rwe,37.76261775,-7.05360599,0,Wami / Ruvu,Morogoro,160,True,VWC,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
56951,unknown,0,kkkt,32.93141129,-8.95162531,0,Lake Rukwa,Mbeya,0,True,VWC,False,handpump,user-group,on failure,soft,enough,groundwater,hand pump
73499,3.0,67,other,38.79532973,-6.74637115,0,Wami / Ruvu,Pwani,1,True,Water authority,True,motorpump,user-group,per bucket,soft,enough,surface,communal standpipe
24219,18.0,1167,other,30.9697289,-6.24341623,0,Lake Rukwa,Rukwa,420,True,VWC,True,handpump,user-group,on failure,soft,enough,groundwater,hand pump
10905,unknown,0,community,35.49589022,-6.01469111,0,Internal,Dodoma,0,True,VWC,False,motorpump,commercial,per bucket,soft,insufficient,groundwater,communal standpipe
62780,unknown,0,other,35.76339069,-6.66433762,0,Rufiji,Dodoma,0,True,VWC,True,motorpump,user-group,unknown,soft,dry,groundwater,communal standpipe
73750,32.0,720,government,37.72927859,-3.69631997,0,Pangani,Kilimanjaro,360,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
22997,14.0,1255,ces,37.16716848,-3.24296694,0,Pangani,Kilimanjaro,75,True,Water Board,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
70130,8.0,1163,other,36.888349100000006,-3.36646543,0,Pangani,Arusha,136,True,VWC,True,submersible,user-group,unknown,soft,insufficient,surface,communal standpipe
67009,unknown,0,other,36.18382495,-5.11529555,0,Internal,Dodoma,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
18610,15.0,1181,dwe,35.86879145,-4.13304896,0,Internal,Manyara,35,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
27274,21.0,1639,hesawa,34.77261874,-1.86532444,0,Lake Victoria,Mara,250,unknown,Other,True,handpump,user-group,unknown,salty,insufficient,groundwater,hand pump
15506,24.0,1325,tcrs,30.48951309,-3.66547956,0,Lake Tanganyika,Kigoma,350,True,VWC,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
31350,20.0,1845,danida,34.55558099,-9.72706472,0,Lake Nyasa,Iringa,75,True,VWC,False,gravity,user-group,on failure,soft,insufficient,groundwater,communal standpipe
6648,38.0,1853,other,35.27110513,-3.21140347,0,Internal,Arusha,50,True,Water Board,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
43803,unknown,0,government,32.01114632,-5.12104891,0,Lake Tanganyika,Tabora,0,True,VWC,True,submersible,user-group,never pay,soft,dry,groundwater,hand pump
55500,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Mwanza,0,True,unknown,True,other,user-group,never pay,soft,insufficient,groundwater,other
13986,2.0,2554,other,35.69702924,-3.05401103,0,Internal,Arusha,150,True,Parastatal,True,gravity,parastatal,never pay,soft,enough,surface,communal standpipe
34336,31.0,334,other,39.54715904,-10.73282239,0,Ruvuma / Southern Coast,Mtwara,230,True,Water Board,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
63118,unknown,0,other,33.16174048,-3.75301814,0,Lake Victoria,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,soft,seasonal,groundwater,hand pump
65821,6.0,1314,other,36.78182342,-2.5473522,0,Internal,Arusha,300,True,VWC,True,gravity,user-group,per bucket,soft,insufficient,surface,communal standpipe
22918,unknown,0,other,33.8523374,-8.82368827,0,Rufiji,Mbeya,0,True,WUA,True,gravity,user-group,monthly,soft,seasonal,surface,communal standpipe
3251,11.0,-19,other,38.97721897,-5.42485887,0,Pangani,Tanga,90,False,Private operator,False,other,commercial,never pay,salty,insufficient,groundwater,other
29201,unknown,0,dwe,0.0,-2e-08,0,Lake Victoria,Shinyanga,0,unknown,WUG,False,handpump,user-group,unknown,soft,enough,groundwater,hand pump
43719,unknown,0,other,35.69467676,-5.86861215,0,Internal,Dodoma,0,True,VWC,True,motorpump,user-group,per bucket,soft,enough,groundwater,communal standpipe
69872,19.0,1092,other,30.74573854,-6.49344565,0,Lake Rukwa,Rukwa,500,True,VWC,True,other,user-group,annually,soft,enough,groundwater,other
72307,20.0,1240,hesawa,34.14920101,-1.36578423,0,Lake Victoria,Mara,325,True,VWC,True,submersible,user-group,never pay,salty,enough,groundwater,communal standpipe
63842,5.0,1532,dwe,31.04145555,-7.50888302,0,Lake Tanganyika,Rukwa,1,True,VWC,False,gravity,user-group,unknown,soft,insufficient,surface,communal standpipe
66400,5.0,1475,tcrs,30.88731886,-3.09511899,0,Lake Tanganyika,Kigoma,350,True,VWC,False,gravity,user-group,unknown,soft,enough,groundwater,communal standpipe
63743,41.0,880,other,37.58483359,-3.7195005,0,Pangani,Kilimanjaro,50,True,Water Board,True,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
57662,10.0,907,other,35.18198544,-7.78275282,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
41590,4.0,1195,other,32.88793109,-2.00898014,0,Lake Victoria,Mwanza,150,False,unknown,True,handpump,other,never pay,soft,enough,groundwater,hand pump
1028,11.0,1607,other,35.39357281,-4.55645603,0,Internal,Manyara,691,True,VWC,True,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
70386,7.0,1289,other,34.59651463,-4.35095075,0,Internal,Singida,585,True,Parastatal,True,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
270,18.0,1654,danida,34.89180448,-11.02518778,0,Lake Nyasa,Ruvuma,36,unknown,VWC,True,gravity,user-group,unknown,soft,dry,groundwater,communal standpipe
7741,11.0,1379,other,37.99377305,-4.23842731,0,Pangani,Kilimanjaro,20,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
51494,28.0,1121,other,31.03191065,-6.33008718,0,Lake Rukwa,Rukwa,1,True,Water authority,True,handpump,commercial,never pay,soft,enough,groundwater,hand pump
15158,unknown,0,government,36.38985429,-6.79552019,0,Wami / Ruvu,Dodoma,0,True,VWC,True,gravity,user-group,annually,soft,insufficient,groundwater,communal standpipe
17745,11.0,-21,other,38.89875404,-6.44372604,0,Wami / Ruvu,Pwani,30,True,Company,True,submersible,commercial,per bucket,soft,insufficient,surface,communal standpipe
30694,7.0,1749,other,35.43262293,-8.10705432,0,Rufiji,Iringa,1,True,VWC,True,gravity,user-group,annually,soft,enough,groundwater,communal standpipe
22353,16.0,1530,government,36.55969502,-5.30983689,0,Internal,Manyara,1,False,Water Board,False,submersible,user-group,per bucket,salty,insufficient,groundwater,communal standpipe
15999,21.0,521,danida,34.66538442,-11.04401589,0,Lake Nyasa,Ruvuma,60,True,VWC,True,gravity,user-group,unknown,soft,dry,groundwater,communal standpipe
44899,15.0,866,other,36.64124007,-6.80549264,0,Wami / Ruvu,Morogoro,387,True,VWC,True,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
55378,6.0,1354,government,37.66935296,-3.69527023,0,Pangani,Kilimanjaro,30,True,WUA,False,gravity,user-group,monthly,soft,insufficient,groundwater,communal standpipe
60844,unknown,0,other,31.72648165,-2.97123755,0,Lake Victoria,Kagera,0,True,WUG,True,handpump,user-group,monthly,milky,enough,groundwater,hand pump
10361,6.0,791,other,30.50898148,-6.84228943,0,Lake Tanganyika,Rukwa,450,True,VWC,True,handpump,user-group,annually,salty,enough,groundwater,hand pump
10188,13.0,45,unknown,39.15664413,-6.99934416,0,Wami / Ruvu,Dar es Salaam,400,unknown,WUA,False,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
72490,11.0,-9,dwe,39.248621,-7.59888121,0,Rufiji,Pwani,642,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
47593,30.0,1028,danida,35.75350166,-10.52543836,0,Lake Nyasa,Ruvuma,540,True,WUG,False,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
7684,5.0,1259,other,36.77546615,-3.38872433,0,Pangani,Arusha,98,True,VWC,False,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
220,23.0,1588,other,34.93809284,-4.48374509,0,Internal,Singida,300,True,VWC,unknown,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
54144,35.0,201,community,39.82043364,-10.71766967,0,Ruvuma / Southern Coast,Mtwara,500,True,VWC,True,submersible,user-group,per bucket,soft,enough,groundwater,communal standpipe
23078,1.0,218,other,39.75278633,-10.14834998,0,Ruvuma / Southern Coast,Lindi,654,False,Parastatal,False,gravity,parastatal,never pay,soft,seasonal,surface,communal standpipe
58501,unknown,0,other,33.02376373,-3.67576151,0,Lake Victoria,Shinyanga,0,True,Parastatal,True,handpump,parastatal,never pay,soft,seasonal,groundwater,hand pump
6596,15.0,1833,dwe,36.70805092,-3.30913215,0,Pangani,Arusha,200,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
41353,unknown,0,dwe,31.16375605,-1.4114818999999998,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,annually,soft,enough,surface,communal standpipe
44020,30.0,1244,dwe,38.30788647,-4.8421255,0,Pangani,Tanga,1,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
9845,unknown,0,community,34.00746638,-3.47972009,0,Internal,Shinyanga,0,True,WUG,False,gravity,user-group,other,soft,seasonal,surface,communal standpipe
29175,unknown,72,other,39.17852191,-7.14531875,0,Wami / Ruvu,Pwani,500,True,WUG,False,handpump,user-group,per bucket,salty,enough,groundwater,hand pump
7436,25.0,1150,other,32.04165717,-6.82346356,0,Lake Rukwa,Rukwa,230,True,VWC,True,handpump,user-group,annually,soft,enough,groundwater,hand pump
12722,7.0,363,dwe,37.6376086,-6.11793122,0,Wami / Ruvu,Morogoro,800,True,VWC,True,handpump,user-group,never pay,soft,insufficient,groundwater,hand pump
43260,6.0,918,other,36.93675803,-3.57444668,0,Pangani,Manyara,200,True,unknown,True,handpump,user-group,unknown,salty,enough,groundwater,hand pump
10174,unknown,-13,other,38.97447086,-5.4234964,0,Pangani,Tanga,25,False,Private operator,False,other,commercial,never pay,salty,insufficient,groundwater,other
56685,37.0,2173,community,33.92164009,-8.962443400000002,0,Rufiji,Iringa,0,False,VWC,False,gravity,user-group,on failure,soft,enough,groundwater,communal standpipe
71674,4.0,302,other,39.09085873,-10.89453491,0,Ruvuma / Southern Coast,Mtwara,40,True,VWC,True,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
65262,16.0,261,dwe,36.96780262,-7.67727543,0,Rufiji,Morogoro,205,True,Company,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
50621,unknown,0,dwe,36.29533248,-6.70547576,0,Rufiji,Dodoma,0,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,improved spring
23951,11.0,1470,other,35.56224623,-3.35017628,0,Internal,Arusha,100,True,VWC,True,gravity,user-group,per bucket,soft,enough,surface,communal standpipe
20820,45.0,1004,community,36.95481169,-3.41870087,0,Pangani,Arusha,180,True,Water Board,True,gravity,user-group,per bucket,soft,insufficient,groundwater,communal standpipe
42695,41.0,1677,dwe,37.48528563,-3.26213226,0,Pangani,Kilimanjaro,130,False,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,other
50858,2.0,65,dwe,38.66482498,-5.80513819,0,Pangani,Tanga,6,False,Private operator,False,submersible,commercial,per bucket,salty,insufficient,groundwater,communal standpipe
19098,unknown,0,other,30.82631665,-2.50144154,0,Lake Victoria,Kagera,0,True,VWC,False,gravity,user-group,never pay,soft,enough,groundwater,communal standpipe
35504,unknown,0,dwe,30.99158829,-1.69216257,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
54849,4.0,1700,dwe,34.92100552,-9.03780067,0,Rufiji,Iringa,40,True,VWC,False,gravity,user-group,monthly,soft,enough,groundwater,communal standpipe
29922,unknown,0,dwe,31.39638738,-3.21269743,0,Lake Tanganyika,Kagera,0,True,VWC,True,other,user-group,never pay,soft,enough,groundwater,other
73657,19.0,1493,government,34.73466738,-4.77870484,0,Internal,Singida,96,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
40341,20.0,882,dwe,35.89662235,-10.4852686,0,Rufiji,Ruvuma,200,True,VWC,True,gravity,user-group,monthly,soft,insufficient,surface,communal standpipe
15360,6.0,352,dwe,36.84026919,-9.03916911,0,Rufiji,Morogoro,500,True,unknown,True,handpump,user-group,monthly,soft,insufficient,groundwater,hand pump
22181,unknown,0,other,0.0,-2e-08,0,Lake Tanganyika,Mwanza,0,True,VWC,True,handpump,user-group,annually,soft,insufficient,groundwater,hand pump
10558,19.0,1214,other,30.95599885,-6.21965628,0,Lake Rukwa,Rukwa,300,True,VWC,True,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
33690,37.0,1422,rwe,37.30742146,-3.22588757,0,Pangani,Kilimanjaro,1,False,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,other
12091,3.0,305,other,36.99621435,-7.59876637,0,Rufiji,Morogoro,80,True,VWC,True,gravity,user-group,on failure,soft,enough,surface,communal standpipe
19435,unknown,0,dwe,32.25750125,-3.41130862,0,Lake Tanganyika,Shinyanga,0,True,WUG,True,handpump,user-group,unknown,soft,dry,groundwater,hand pump
46554,unknown,0,government,32.44323385,-5.04532682,0,Lake Tanganyika,Tabora,0,True,VWC,True,motorpump,user-group,never pay,soft,dry,groundwater,communal standpipe
8732,2.0,2150,community,34.13327135,-9.27328122,0,Lake Nyasa,Iringa,0,True,VWC,False,gravity,user-group,never pay,soft,insufficient,groundwater,communal standpipe
72557,13.0,1480,other,34.56379491,-4.72390748,0,Internal,Singida,1,True,VWC,unknown,gravity,user-group,never pay,soft,insufficient,surface,communal standpipe
54331,31.0,1360,dwe,37.39064619,-3.27886372,0,Pangani,Kilimanjaro,1,unknown,VWC,False,gravity,user-group,unknown,soft,insufficient,groundwater,communal standpipe
24883,7.0,160,dwe,38.78712159,-5.16203902,0,Pangani,Tanga,250,True,VWC,False,handpump,user-group,never pay,salty,seasonal,groundwater,hand pump
6212,5.0,1583,other,35.51337564,-4.50506662,0,Internal,Manyara,284,True,VWC,True,gravity,user-group,never pay,soft,dry,groundwater,communal standpipe
71164,31.0,226,other,39.58763832,-10.8582539,0,Ruvuma / Southern Coast,Mtwara,530,True,Water Board,True,submersible,user-group,never pay,soft,dry,groundwater,communal standpipe
1955,unknown,0,dwe,34.02063379,-3.19313658,0,Internal,Shinyanga,0,True,WUG,False,handpump,user-group,other,soft,insufficient,groundwater,hand pump
34357,unknown,0,kkkt,33.22354374,-9.15097559,0,Lake Nyasa,Mbeya,0,False,VWC,False,handpump,user-group,on failure,soft,insufficient,groundwater,hand pump
46113,unknown,0,dwe,31.66390195,-1.32875863,0,Lake Victoria,Kagera,0,True,VWC,True,gravity,user-group,never pay,soft,enough,groundwater,improved spring
18804,unknown,0,other,34.14180249,-3.34229078,0,Internal,Shinyanga,0,True,WUG,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
13895,29.0,1183,hesawa,33.94403643,-1.44080146,0,Lake Victoria,Mara,120,True,VWC,False,submersible,user-group,never pay,soft,enough,surface,communal standpipe
62758,5.0,1367,other,34.27912007,-2.98229154,0,Lake Victoria,Shinyanga,300,False,WUG,False,handpump,user-group,never pay,soft,dry,groundwater,hand pump
54648,1.0,1282,dwe,35.83109225,-4.1430073,0,Internal,Manyara,72,True,VWC,True,gravity,user-group,per bucket,soft,enough,groundwater,communal standpipe
72980,35.0,357,community,38.6254466,-10.9344965,0,Ruvuma / Southern Coast,Mtwara,58,True,VWC,True,handpump,user-group,never pay,soft,dry,groundwater,hand pump
44161,6.0,1096,dwe,30.58865996,-4.58070624,0,Lake Tanganyika,Kigoma,4200,True,Water authority,False,handpump,user-group,annually,soft,enough,groundwater,hand pump
58193,3.0,1642,kkkt,35.98478819,-7.914389599999999,0,Rufiji,Iringa,400,True,VWC,True,handpump,user-group,never pay,soft,enough,groundwater,hand pump
41792,6.0,1703,other,36.53623789,-2.4973783,0,Internal,Arusha,200,True,VWC,unknown,gravity,user-group,on failure,soft,insufficient,groundwater,cattle trough
